factor,subgroup,breaks,pen_smooth,pen_reg,timevarying_hr,ISE_ctrl,ISE_trt,MAD_ctrl,MAD_trt,ISE_sum,S24_ctrl,S24_trt,RMST24_ctrl,RMST24_trt,dS24,dRMST24
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",5e-05,1e-05,True,0.0036700924478442975,0.0012063896399979528,0.15374445442643114,0.1444845601953184,0.0048764820878422505,0.05643179791154486,0.42560963815829317,13.315670410651478,18.98589701371313,0.3691778402467483,5.6702266030616535
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",5e-05,1e-05,True,0.0036700924478442975,0.0012063896399979528,0.15374445442643114,0.1444845601953184,0.0048764820878422505,0.5037782921744848,0.7311051511034199,16.32947844670925,20.03374627092835,0.22732685892893512,3.7042678242191016
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",5e-05,5e-05,True,0.0036941176803781607,0.0012284987311062588,0.15235733188608047,0.14229629039304525,0.00492261641148442,0.05911900374702706,0.4308687418622411,13.249392940471656,18.976679172564598,0.37174973811521406,5.727286232092942
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",5e-05,5e-05,True,0.0036941176803781607,0.0012284987311062588,0.15235733188608047,0.14229629039304525,0.00492261641148442,0.49510842875495575,0.7251150731291925,16.388609490263715,20.058080617342664,0.2300066443742368,3.6694711270789497
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",5e-05,0.0001,True,0.004372052804833285,0.0011623611719852112,0.13984975876841843,0.15632799923779872,0.005534413976818496,0.2291021330243726,0.6282355396682298,14.655329676954977,20.162869580472375,0.39913340664385716,5.507539903517397
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",5e-05,0.0001,True,0.004372052804833285,0.0011623611719852112,0.13984975876841843,0.15632799923779872,0.005534413976818496,0.2421753023225197,0.517831577774535,14.795887142835031,18.8021147499314,0.2756562754520153,4.006227607096367
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",5e-05,0.0005,True,0.003986894207572935,0.0014133786088339746,0.1398115110363416,0.12457960315282834,0.005400272816406909,0.39017381375717824,0.7488187259944642,15.853398923306282,20.961645696841412,0.35864491223728595,5.1082467735351305
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",5e-05,0.0005,True,0.003986894207572935,0.0014133786088339746,0.1398115110363416,0.12457960315282834,0.005400272816406909,0.10944574606113201,0.3807805849992958,13.551219125348686,17.86022797083899,0.2713348389381638,4.309008845490306
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",0.0001,1e-05,True,0.0037685457809704163,0.001189145019589651,0.15167918880975595,0.1468475612570045,0.004957690800560067,0.06242027428396858,0.43575074081096166,13.251618796015073,18.99105025600696,0.3733304665269931,5.739431459991888
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",0.0001,1e-05,True,0.0037685457809704163,0.001189145019589651,0.15167918880975595,0.1468475612570045,0.004957690800560067,0.4851330301569537,0.7180598422929427,16.372743131927145,20.037482521520126,0.23292681213598904,3.664739389592981
