factor,subgroup,breaks,pen_smooth,pen_reg,timevarying_hr,ISE_ctrl,ISE_trt,MAD_ctrl,MAD_trt,ISE_sum,S24_ctrl,S24_trt,RMST24_ctrl,RMST24_trt,dS24,dRMST24
No. of previous surgeries,1,"0,12,24,30",0.005,0.0005,False,0.0046513210984203916,0.0012812970807095142,0.15448762624827994,0.1509409226593591,0.005932618179129906,0.27737150505974123,0.5910922982949575,15.293395772073993,19.643809208091447,0.31372079323521623,4.350413436017455
No. of previous surgeries,≥2,"0,12,24,30",0.005,0.0005,False,0.0046513210984203916,0.0012812970807095142,0.15448762624827994,0.1509409226593591,0.005932618179129906,0.15186165172153318,0.5575050899576566,11.818930264745553,18.713999094304338,0.40564343823612337,6.8950688295587845
No. of previous surgeries,1,"0,12,24,30",0.01,1e-05,False,0.00487842174205535,0.0012655247847806418,0.15878147603708026,0.1668443191733041,0.006143946526835992,0.23586962462337707,0.5530895716552178,14.342275284942268,19.05835253554526,0.3172199470318407,4.716077250602993
No. of previous surgeries,≥2,"0,12,24,30",0.01,1e-05,False,0.00487842174205535,0.0012655247847806418,0.15878147603708026,0.1668443191733041,0.006143946526835992,0.3526338021304013,0.7238863793863994,15.191422191103126,20.630102884392635,0.37125257725599814,5.438680693289509
No. of previous surgeries,1,"0,12,24,30",0.01,5e-05,False,0.004877397589503344,0.0012703080927614118,0.1591525844641245,0.16697730856541138,0.006147705682264756,0.24053922985606285,0.5575530171238624,14.421048121936508,19.110542254408294,0.31701378726779955,4.689494132471786
No. of previous surgeries,≥2,"0,12,24,30",0.01,5e-05,False,0.004877397589503344,0.0012703080927614118,0.1591525844641245,0.16697730856541138,0.006147705682264756,0.33162363677139056,0.7102317440334855,14.855550795045316,20.464606040848295,0.378608107262095,5.609055245802979
No. of previous surgeries,1,"0,12,24,30",0.01,0.0001,False,0.004877958139371107,0.0012753640513211493,0.15957712349234243,0.1668872964411745,0.006153322190692256,0.2457833699333496,0.5625051053609251,14.512282395206164,19.17023799196516,0.31672173542757553,4.657955596758995
No. of previous surgeries,≥2,"0,12,24,30",0.01,0.0001,False,0.004877958139371107,0.0012753640513211493,0.15957712349234243,0.1668872964411745,0.006153322190692256,0.30813028694553957,0.6942368121592083,14.467739885196561,20.268662823331525,0.3861065252136687,5.800922938134963
No. of previous surgeries,1,"0,12,24,30",0.01,0.0005,False,0.004957563192739764,0.0013075990679604478,0.16278526233953283,0.16262513265524803,0.006265162260700212,0.2766419380085215,0.5904543652120868,15.043464363039833,19.509676673762993,0.31381242720356534,4.46621231072316
No. of previous surgeries,≥2,"0,12,24,30",0.01,0.0005,False,0.004957563192739764,0.0013075990679604478,0.16278526233953283,0.16262513265524803,0.006265162260700212,0.18437933619311048,0.5920668462503922,12.251589247437515,19.020502896053035,0.4076875100572817,6.76891364861552
