factor,subgroup,breaks,pen_smooth,pen_reg,timevarying_hr,ISE_ctrl,ISE_trt,MAD_ctrl,MAD_trt,ISE_sum,S24_ctrl,S24_trt,RMST24_ctrl,RMST24_trt,dS24,dRMST24
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",5e-05,1e-05,False,0.0038590028294070047,0.0012376835176108234,0.1521576808415791,0.14328795496491298,0.005096686347017828,0.07643723087855064,0.4391951640345334,13.652799696484603,19.089652334126836,0.36275793315598276,5.436852637642232
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",5e-05,1e-05,False,0.0038590028294070047,0.0012376835176108234,0.1521576808415791,0.14328795496491298,0.005096686347017828,0.4758197465905913,0.7053390093195542,16.06101913168891,19.75017650839311,0.2295192627289629,3.689157376704202
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",5e-05,5e-05,False,0.0038778945207097655,0.0012551500394398728,0.1508571899165725,0.14128774826195079,0.005133044560149638,0.07955963289907066,0.444858242476567,13.599506585078199,19.089383880953598,0.3652986095774964,5.489877295875399
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",5e-05,5e-05,False,0.0038778945207097655,0.0012551500394398728,0.1508571899165725,0.14128774826195079,0.005133044560149638,0.46774632658460874,0.6996886522481599,16.104667127242315,19.771823615534892,0.23194232566355116,3.6671564882925765
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",5e-05,0.0001,False,0.0038920635657448918,0.001283033845656023,0.1493156010919492,0.13835846292957144,0.005175097411400915,0.08316692202673369,0.45121563745709536,13.549432037253121,19.092804017721566,0.36804871543036166,5.543371980468445
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",5e-05,0.0001,False,0.0038920635657448918,0.001283033845656023,0.1493156010919492,0.13835846292957144,0.005175097411400915,0.45952918101078744,0.6938843694194445,16.142082231809557,19.789386215288307,0.2343551884086571,3.64730398347875
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",5e-05,0.0005,False,0.003979576476271574,0.0014848274483028447,0.141351229453341,0.12086904561193201,0.005464403924574418,0.10749654049880462,0.48983081735421546,13.431851724141929,19.18575142351395,0.3823342768554108,5.75389969937202
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",5e-05,0.0005,False,0.003979576476271574,0.0014848274483028447,0.141351229453341,0.12086904561193201,0.005464403924574418,0.41449886393736385,0.6610524323033984,16.171186937679106,19.777318539088792,0.24655356836603454,3.606131601409686
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",0.0001,1e-05,False,0.003940058524412934,0.0012111467505222452,0.15010736258647717,0.14610341420992057,0.0051512052749351795,0.08234393775022392,0.44978200572937715,13.573503090590371,19.09778930216232,0.36743806797915324,5.5242862115719475
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",0.0001,1e-05,False,0.003940058524412934,0.0012111467505222452,0.15010736258647717,0.14610341420992057,0.0051512052749351795,0.4585683439271056,0.6932021040631869,16.10975355224806,19.76987352180644,0.23463376013608134,3.66011996955838
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",0.0001,5e-05,False,0.0039439569784377165,0.0012357004237499095,0.14912159709103834,0.14335949929973746,0.005179657402187626,0.0850027385301302,0.4543792366355675,13.543756125176593,19.102898122392205,0.3693764981054373,5.559141997215612
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",0.0001,5e-05,False,0.0039439569784377165,0.0012357004237499095,0.14912159709103834,0.14335949929973746,0.005179657402187626,0.45303652265967925,0.6892591966761368,16.133573489448608,19.780715216961333,0.23622267401645752,3.647141727512725
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",0.0001,0.0001,False,0.003948422494132845,0.0012653642321730201,0.14791684888372325,0.140235130235827,0.005213786726305865,0.08806061588710275,0.45954715523395395,13.507269406441022,19.10688532070546,0.3714865393468512,5.599615914264437
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",0.0001,0.0001,False,0.003948422494132845,0.0012653642321730201,0.14791684888372325,0.140235130235827,0.005213786726305865,0.44699502410163333,0.6849237420911638,16.16204515972167,19.793812949664773,0.23792871798953047,3.631767789943101
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",0.0001,0.0005,False,0.004013785661120337,0.0014685520738839499,0.14057890336524814,0.12243122965896502,0.005482337735004287,0.11247033490179217,0.4969721188345967,13.45609936968271,19.221956731343774,0.38450178393280454,5.765857361661064
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",0.0001,0.0005,False,0.004013785661120337,0.0014685520738839499,0.14057890336524814,0.12243122965896502,0.005482337735004287,0.4056163295149856,0.6543561536584113,16.130564481392813,19.74691607847097,0.24873982414342566,3.6163515970781575
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",0.0005,1e-05,False,0.004184610261465474,0.0011685707613801897,0.1422784420849068,0.15204726626929677,0.005353181022845664,0.1102927002838611,0.4938725378111262,13.459297512236745,19.2125127916689,0.3835798375272651,5.753215279432155
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",0.0005,1e-05,False,0.004184610261465474,0.0011685707613801897,0.1422784420849068,0.15204726626929677,0.005353181022845664,0.4022928863770246,0.6518308121111892,16.114722652311052,19.735006271566068,0.2495379257341646,3.620283619255016
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",0.0005,5e-05,False,0.004171763529905649,0.0011910579020099792,0.14161722827828083,0.1494964422332028,0.0053628214319156285,0.11250373927069779,0.4970193961859168,13.446261789951127,19.217528160821722,0.384515656915219,5.771266370870595
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",0.0005,5e-05,False,0.004171763529905649,0.0011910579020099792,0.14161722827828083,0.1494964422332028,0.0053628214319156285,0.39950383271484213,0.6497029256944692,16.125494486185772,19.73903542207051,0.25019909297962706,3.613540935884739
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",0.0005,0.0001,False,0.004168293046106392,0.001217587608513467,0.14087353760383747,0.14668482866565313,0.005385880654619859,0.11608362092405267,0.5020264574260737,13.461367429223545,19.241729549669834,0.385942836502021,5.78036212044629
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",0.0005,0.0001,False,0.004168293046106392,0.001217587608513467,0.14087353760383747,0.14668482866565313,0.005385880654619859,0.3943306353257719,0.6457351350846696,16.101312813199126,19.72072835488562,0.2514044997588977,3.619415541686493
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",0.0005,0.0005,False,0.004323232452280214,0.0013811224625840438,0.14118272591762238,0.13320955615938723,0.005704354914864257,0.23397355448558899,0.6282511447366076,14.600031331757647,20.11018071683143,0.3942775902510186,5.510149385073783
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",0.0005,0.0005,False,0.004323232452280214,0.0013811224625840438,0.14118272591762238,0.13320955615938723,0.005704354914864257,0.25159809152446433,0.5227961376100674,14.823578702202925,18.790319149495808,0.27119804608560305,3.9667404472928833
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",0.001,1e-05,False,0.004279669322550496,0.0011771668155513744,0.1391060520881645,0.15332956728399638,0.00545683613810187,0.13384542844100472,0.5254277948919441,13.515054227175318,19.343425901279105,0.3915823664509394,5.828371674103787
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",0.001,1e-05,False,0.004279669322550496,0.0011771668155513744,0.1391060520881645,0.15332956728399638,0.00545683613810187,0.3705950712293888,0.6271664358356518,15.985479884017778,19.632200483571747,0.256571364606263,3.6467205995539693
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",0.001,5e-05,False,0.004277760868886876,0.0011953199340620864,0.1395306949874503,0.15144659800413607,0.0054730808029489625,0.13794265403191047,0.5305220665624654,13.542751580184634,19.37217660273171,0.3925794125305549,5.829425022547076
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",0.001,5e-05,False,0.004277760868886876,0.0011953199340620864,0.1395306949874503,0.15144659800413607,0.0054730808029489625,0.36524133998578506,0.622891695706794,15.948532411191945,19.605542932375894,0.257650355721009,3.657010521183949
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",0.001,0.0001,False,0.004278849085871889,0.001213414412345487,0.1399289849889137,0.14968423918823215,0.005492263498217376,0.14361920359689928,0.5374126840974962,13.592989660203585,19.416510132720365,0.3937934805005969,5.82352047251678
Chromosome 1p/19q codeletion status,Non-codeleted,"0,12,24,30",0.001,0.0001,False,0.004278849085871889,0.001213414412345487,0.1399289849889137,0.14968423918823215,0.005492263498217376,0.3575840770822906,0.6167195453437742,15.887255597896658,19.56221689168244,0.25913546826148354,3.674961293785781
Chromosome 1p/19q codeletion status,Codeleted,"0,12,24,30",0.001,0.0005,False,0.00434383398720523,0.0013552993755029147,0.14284257224392916,0.13641677571572292,0.005699133362708145,0.2378076412632876,0.6315273796771425,14.607043627972935,20.120542326037885,0.3937197384138549,5.51349869806495
