factor,subgroup,breaks,pen_smooth,pen_reg,timevarying_hr,ISE_ctrl,ISE_trt,MAD_ctrl,MAD_trt,ISE_sum,S24_ctrl,S24_trt,RMST24_ctrl,RMST24_trt,dS24,dRMST24
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.0001,5e-05,False,0.0286807323359292,0.03580936625765164,0.30768381633513886,0.3933375680390514,0.06449009859358085,0.9884791251898661,0.9840220453337278,23.876249049658277,23.828232309472305,-0.004457079856138302,-0.048016740185971685
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.0001,5e-05,False,0.0286807323359292,0.03580936625765164,0.30768381633513886,0.3933375680390514,0.06449009859358085,0.32666138096466246,0.2469871964247821,16.03865756635962,14.707673633138217,-0.07967418453988037,-1.330983933221404
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.0001,0.0001,False,0.028657754569705877,0.03615113645439357,0.307394724847588,0.3942755362028343,0.06480889102409945,0.9801321112935001,0.9724910629269966,23.78660113739562,23.704108497370346,-0.007641048366503478,-0.08249264002527568
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.0001,0.0001,False,0.028657754569705877,0.03615113645439357,0.307394724847588,0.3942755362028343,0.06480889102409945,0.3298200334878745,0.24996997480341446,16.07285206386065,14.744220151403916,-0.07985005868446002,-1.3286319124567356
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.0001,0.0005,False,0.026938161883965278,0.036500714647400255,0.2917215254798025,0.3917037245508844,0.06343887653136554,4.130748230244489e-08,5.4486822852056956e-11,5.89906391637116,4.640628128116228,-4.125299547959283e-08,-1.258435788254932
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.0001,0.0005,False,0.026938161883965278,0.036500714647400255,0.2917215254798025,0.3917037245508844,0.06343887653136554,0.6720044722714054,0.6084364799329175,21.623425218952747,21.1142333304426,-0.06356799233848787,-0.509191888510145
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.0005,1e-05,False,0.028722434152939683,0.03606748059310978,0.2987766464917284,0.40082481473042586,0.06478991474604946,0.9966575842321403,0.9953570722449201,23.9606814735478,23.945370778311066,-0.0013005119872202542,-0.015310695236735228
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.0005,1e-05,False,0.028722434152939683,0.03606748059310978,0.2987766464917284,0.40082481473042586,0.06478991474604946,0.31530418850391345,0.23627468910329177,15.935732853633583,14.605248354576288,-0.07902949940062168,-1.3304844990572953
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.0005,5e-05,False,0.028749658704084937,0.03634343151353871,0.29864634936911916,0.4017801679090922,0.06509309021762365,0.9865638880620253,0.9813728712459833,23.848408731438898,23.78964663970979,-0.00519101681604206,-0.058762091729107624
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.0005,5e-05,False,0.028749658704084937,0.03634343151353871,0.29864634936911916,0.4017801679090922,0.06509309021762365,0.31882779398628286,0.2395795588306755,15.982070580171037,14.654610400854414,-0.07924823515560736,-1.3274601793166223
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.0005,0.0001,False,0.028768363331753356,0.03666139331704969,0.29843864035252265,0.40282662371623157,0.06542975664880304,0.9759882263460181,0.9667806831819991,23.735164407415844,23.632989551104146,-0.00920754316401906,-0.10217485631169865
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.0005,0.0001,False,0.028768363331753356,0.03666139331704969,0.29843864035252265,0.40282662371623157,0.06542975664880304,0.32243098533788206,0.2429685114577639,16.026565432256554,14.701874215934446,-0.07946247388011815,-1.3246912163221083
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.0005,0.0005,False,0.026924443666468706,0.036996179135348785,0.29221175311918823,0.3918657740152485,0.06392062280181748,3.891895039165371e-05,7.41873106207549e-07,6.017341609160504,4.6859710220053525,-3.817707728544616e-05,-1.3313705871551518
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.0005,0.0005,False,0.026924443666468706,0.036996179135348785,0.29221175311918823,0.3918657740152485,0.06392062280181748,0.6728163320314704,0.6093554438744879,21.54381797677268,21.016305127441857,-0.06346088815698248,-0.5275128493308223
