arm,month,survival
vorasidenib,0.0,1.0
vorasidenib,15.880503144654087,0.8797664093159772
vorasidenib,15.911949685534593,0.8795294967699752
vorasidenib,15.943396226415095,0.8792925842239732
vorasidenib,15.974842767295597,0.879055671677971
vorasidenib,16.0062893081761,0.878818759131969
vorasidenib,16.037735849056602,0.878581846585967
vorasidenib,16.069182389937104,0.878344934039965
vorasidenib,16.10062893081761,0.8781080214939629
vorasidenib,16.132075471698112,0.8778711089479609
vorasidenib,16.163522012578614,0.8776341964019589
vorasidenib,16.19496855345912,0.8773972838559568
vorasidenib,16.22641509433962,0.8771603713099548
vorasidenib,16.257861635220124,0.8769234587639528
vorasidenib,16.28930817610063,0.8760927889591624
vorasidenib,16.32075471698113,0.8758558764131604
vorasidenib,16.352201257861633,0.8756189638671584
vorasidenib,16.38364779874214,0.8753820513211563
vorasidenib,16.41509433962264,0.8751451387751543
vorasidenib,16.446540880503143,0.8749082262291523
vorasidenib,16.47798742138365,0.8746713136831503
vorasidenib,16.50943396226415,0.8744344011371483
vorasidenib,16.540880503144653,0.8741974885911462
vorasidenib,16.572327044025158,0.8739605760451442
vorasidenib,16.60377358490566,0.8737236634991422
vorasidenib,16.635220125786162,0.8734867509531401
vorasidenib,16.666666666666668,0.8732498384071381
vorasidenib,16.69811320754717,0.8730129258611361
vorasidenib,16.729559748427672,0.8727760133151341
vorasidenib,16.761006289308177,0.872539100769132
vorasidenib,16.79245283018868,0.87230218822313
vorasidenib,16.82389937106918,0.872065275677128
vorasidenib,16.855345911949687,0.8718283631311259
vorasidenib,16.88679245283019,0.8715914505851239
vorasidenib,16.91823899371069,0.8713545380391219
vorasidenib,16.949685534591197,0.8711176254931199
vorasidenib,16.9811320754717,0.8708807129471178
vorasidenib,17.0125786163522,0.8706438004011158
vorasidenib,17.044025157232706,0.8704068878551137
vorasidenib,17.07547169811321,0.8701699753091117
vorasidenib,17.10691823899371,0.8699330627631097
vorasidenib,17.138364779874216,0.8696961502171077
vorasidenib,17.169811320754718,0.8694592376711057
vorasidenib,17.20125786163522,0.8692223251251036
vorasidenib,17.232704402515722,0.8689854125791016
vorasidenib,17.264150943396224,0.8687485000330996
vorasidenib,17.295597484276726,0.8685115874870976
vorasidenib,17.32704402515723,0.8682746749410954
vorasidenib,17.358490566037734,0.8680377623950934
vorasidenib,17.389937106918236,0.8678008498490914
vorasidenib,17.42138364779874,0.8675639373030894
vorasidenib,17.452830188679243,0.8673270247570873
vorasidenib,17.484276729559745,0.8670901122110853
vorasidenib,17.51572327044025,0.8668531996650832
vorasidenib,17.547169811320753,0.8666162871190812
vorasidenib,17.57861635220126,0.8663793745730792
vorasidenib,17.61006289308176,0.8661424620270772
vorasidenib,17.641509433962263,0.8659055494810752
vorasidenib,17.67295597484277,0.8656686369350731
vorasidenib,17.70440251572327,0.8654317243890711
vorasidenib,17.735849056603772,0.865194811843069
vorasidenib,17.767295597484278,0.864957899297067
vorasidenib,17.79874213836478,0.864720986751065
vorasidenib,17.830188679245282,0.864484074205063
vorasidenib,17.861635220125788,0.8642471616590609
vorasidenib,17.89308176100629,0.8622229234334952
vorasidenib,17.92452830188679,0.8613882042106064
vorasidenib,17.955974842767297,0.8611512916646042
vorasidenib,17.9874213836478,0.8560947650184008
vorasidenib,18.0188679245283,0.8560327550106364
vorasidenib,18.050314465408807,0.8560327550106364
vorasidenib,18.08176100628931,0.8537069170166272
vorasidenib,18.11320754716981,0.8531500799389933
vorasidenib,18.144654088050316,0.8519785749270512
vorasidenib,18.17610062893082,0.8508027209942589
vorasidenib,18.20754716981132,0.8508027209942589
vorasidenib,18.238993710691826,0.8434358280478028
vorasidenib,18.270440251572328,0.8434358280478028
vorasidenib,18.30188679245283,0.8429146226044083
vorasidenib,18.333333333333336,0.8423376668738176
vorasidenib,18.364779874213838,0.8423376668738176
vorasidenib,18.39622641509434,0.8423376668738176
vorasidenib,18.427672955974845,0.8423376668738176
vorasidenib,18.459119496855347,0.8423376668738176
vorasidenib,18.49056603773585,0.8423376668738176
vorasidenib,18.522012578616355,0.8420325059429175
vorasidenib,18.553459119496857,0.8395445156576267
vorasidenib,18.58490566037736,0.8395445156576267
vorasidenib,18.616352201257865,0.8395445156576267
vorasidenib,18.647798742138367,0.8365032648777979
vorasidenib,18.67924528301887,0.8365032648777979
vorasidenib,18.710691823899374,0.8365032648777979
vorasidenib,18.742138364779876,0.8365032648777979
vorasidenib,18.77358490566038,0.8365032648777979
vorasidenib,18.80503144654088,0.8365032648777979
vorasidenib,18.836477987421382,0.8365032648777979
vorasidenib,18.867924528301884,0.8365032648777979
vorasidenib,18.89937106918239,0.8365032648777979
vorasidenib,18.930817610062892,0.8365032648777979
vorasidenib,18.962264150943394,0.8365032648777979
vorasidenib,18.9937106918239,0.8365032648777979
