arm,month,survival
nivolumab,0.0,1.0
nivolumab,2.897216274089936,0.08356545961002781
nivolumab,2.9678800856531047,0.08356545961002781
nivolumab,3.038543897216274,0.08356545961002781
nivolumab,8.267665952890793,0.08356545961002781
nivolumab,8.338329764453961,0.08356545961002781
nivolumab,8.40899357601713,0.08356545961002781
nivolumab,8.4796573875803,0.08356545961002781
nivolumab,8.55032119914347,0.08356545961002781
nivolumab,8.620985010706637,0.08356545961002781
nivolumab,8.691648822269807,0.08356545961002781
nivolumab,8.762312633832977,0.08356545961002781
nivolumab,8.832976445396147,0.08356545961002781
nivolumab,8.903640256959314,0.08356545961002781
nivolumab,8.974304068522484,0.08356545961002781
nivolumab,9.044967880085654,0.08356545961002781
nivolumab,9.115631691648822,0.08356545961002781
nivolumab,9.18629550321199,0.08356545961002781
nivolumab,9.25695931477516,0.08356545961002781
nivolumab,9.327623126338331,0.08356545961002781
nivolumab,9.3982869379015,0.08356545961002781
nivolumab,9.468950749464668,0.08356545961002781
nivolumab,9.539614561027838,0.08356545961002781
nivolumab,9.610278372591006,0.08356545961002781
nivolumab,9.680942184154176,0.08356545961002781
nivolumab,9.751605995717345,0.08356545961002781
nivolumab,9.822269807280515,0.08356545961002781
nivolumab,9.892933618843683,0.08356545961002781
nivolumab,9.963597430406852,0.08356545961002781
nivolumab,10.034261241970022,0.08356545961002781
nivolumab,10.10492505353319,0.08356545961002781
nivolumab,10.17558886509636,0.08356545961002781
nivolumab,10.246252676659529,0.08356545961002781
nivolumab,10.316916488222697,0.08356545961002781
nivolumab,10.387580299785867,0.08356545961002781
nivolumab,10.458244111349037,0.08356545961002781
nivolumab,10.528907922912206,0.08356545961002781
nivolumab,11.094218415417558,0.08356545961002781
nivolumab,11.164882226980728,0.08356545961002781
nivolumab,11.235546038543898,0.08356545961002781
nivolumab,11.306209850107066,0.08356545961002781
nivolumab,11.376873661670235,0.08356545961002781
nivolumab,11.730192719486082,0.08356545961002781
nivolumab,11.80085653104925,0.08356545961002781
nivolumab,11.871520342612419,0.08356545961002781
nivolumab,11.942184154175589,0.08356545961002781
nivolumab,12.012847965738757,0.08356545961002781
nivolumab,12.083511777301927,0.08356545961002781
nivolumab,12.154175588865096,0.08356545961002781
nivolumab,12.224839400428266,0.08356545961002781
nivolumab,12.790149892933618,0.08356545961002781
nivolumab,12.860813704496788,0.08356545961002781
nivolumab,12.931477516059958,0.08356545961002781
nivolumab,13.002141327623125,0.08356545961002781
nivolumab,13.072805139186295,0.08356545961002781
nivolumab,13.143468950749465,0.08356545961002781
nivolumab,13.214132762312635,0.08356545961002781
nivolumab,13.284796573875802,0.08356545961002781
nivolumab,14.203426124197001,0.08356545961002781
nivolumab,14.274089935760172,0.08356545961002781
nivolumab,14.34475374732334,0.08356545961002781
nivolumab,14.41541755888651,0.08356545961002781
nivolumab,14.698072805139185,0.08356545961002781
nivolumab,14.768736616702355,0.08356545961002781
nivolumab,14.839400428265526,0.08356545961002781
nivolumab,17.665952890792294,0.08356545961002781
nivolumab,17.73661670235546,0.08356545961002781
nivolumab,17.807280513918627,0.08356545961002781
nivolumab,17.8779443254818,0.08356545961002781
nivolumab,19.43254817987152,0.08356545961002781
nivolumab,19.50321199143469,0.08356545961002781
nivolumab,19.57387580299786,0.08356545961002781
nivolumab,19.64453961456103,0.08356545961002781
nivolumab,19.715203426124194,0.08356545961002781
nivolumab,19.785867237687366,0.08356545961002781
nivolumab,21.05781584582441,0.08356545961002781
nivolumab,21.12847965738758,0.08356545961002781
nivolumab,21.199143468950748,0.08356545961002781
nivolumab,21.269807280513916,0.08356545961002781
nivolumab,21.340471092077088,0.08356545961002781
nivolumab,21.411134903640257,0.08356545961002781
nivolumab,21.48179871520343,0.08356545961002781
nivolumab,21.552462526766597,0.08356545961002781
nivolumab,21.62312633832976,0.08356545961002781
nivolumab,21.693790149892934,0.08356545961002781
nivolumab,21.764453961456102,0.08356545961002781
nivolumab,21.83511777301927,0.08356545961002781
nivolumab,21.905781584582442,0.08356545961002781
nivolumab,21.97644539614561,0.08356545961002781
nivolumab,22.259100642398288,0.08356545961002781
nivolumab,22.329764453961456,0.08356545961002781
nivolumab,22.400428265524624,0.08356545961002781
nivolumab,22.471092077087796,0.08356545961002781
nivolumab,22.541755888650965,0.08356545961002781
nivolumab,22.612419700214133,0.08356545961002781
nivolumab,22.6830835117773,0.08356545961002781
nivolumab,22.75374732334047,0.08356545961002781
nivolumab,22.82441113490364,0.08356545961002781
nivolumab,22.89507494646681,0.08356545961002781
nivolumab,22.96573875802998,0.08356545961002781
nivolumab,23.03640256959315,0.08356545961002781
nivolumab,23.107066381156315,0.08356545961002781
nivolumab,23.177730192719487,0.08356545961002781
nivolumab,23.248394004282655,0.08356545961002781
nivolumab,23.319057815845824,0.08356545961002781
nivolumab,23.389721627408996,0.08356545961002781
nivolumab,23.460385438972164,0.08356545961002781
nivolumab,23.531049250535332,0.08356545961002781
nivolumab,23.6017130620985,0.08356545961002781
nivolumab,23.67237687366167,0.08356545961002781
nivolumab,23.743040685224837,0.08356545961002781
nivolumab,23.81370449678801,0.08356545961002781
nivolumab,23.884368308351178,0.08356545961002781
nivolumab,23.95503211991435,0.08356545961002781
nivolumab,24.025695931477514,0.08356545961002781
nivolumab,24.096359743040683,0.08356545961002781
nivolumab,24.167023554603855,0.08356545961002781
nivolumab,24.237687366167023,0.08356545961002781
nivolumab,24.30835117773019,0.08356545961002781
nivolumab,24.379014989293363,0.08356545961002781
nivolumab,24.449678800856532,0.08356545961002781
nivolumab,24.5203426124197,0.08356545961002781
nivolumab,24.59100642398287,0.08356545961002781
nivolumab,24.661670235546037,0.08356545961002781
nivolumab,24.73233404710921,0.08356545961002781
nivolumab,24.802997858672377,0.08356545961002781
nivolumab,24.873661670235546,0.08356545961002781
nivolumab,24.944325481798717,0.08356545961002781
nivolumab,25.156316916488223,0.08356545961002781
nivolumab,25.22698072805139,0.08356545961002781
nivolumab,25.297644539614563,0.08356545961002781
nivolumab,25.36830835117773,0.08356545961002781
nivolumab,25.4389721627409,0.08356545961002781
nivolumab,25.509635974304068,0.08356545961002781
nivolumab,25.580299785867236,0.08356545961002781
nivolumab,25.650963597430405,0.08356545961002781
nivolumab,25.721627408993577,0.08356545961002781
nivolumab,25.792291220556745,0.08356545961002781
nivolumab,25.862955032119917,0.08356545961002781
nivolumab,25.933618843683085,0.08356545961002781
nivolumab,26.00428265524625,0.08356545961002781
nivolumab,26.074946466809422,0.08356545961002781
nivolumab,26.14561027837259,0.08356545961002781
nivolumab,26.21627408993576,0.08356545961002781
nivolumab,26.28693790149893,0.08356545961002781
nivolumab,26.3576017130621,0.08356545961002781
nivolumab,26.42826552462527,0.08356545961002781
nivolumab,26.498929336188436,0.08356545961002781
nivolumab,26.569593147751604,0.08356545961002781
nivolumab,26.640256959314776,0.08356545961002781
nivolumab,26.710920770877944,0.08356545961002781
nivolumab,26.781584582441113,0.08356545961002781
nivolumab,26.852248394004285,0.08356545961002781
nivolumab,26.922912205567453,0.08356545961002781
nivolumab,26.99357601713062,0.08356545961002781
nivolumab,27.06423982869379,0.08356545961002781
nivolumab,27.134903640256958,0.08356545961002781
nivolumab,27.20556745182013,0.08356545961002781
