arm,month,survival
nivolumab,0.0,1.0
nivolumab,6.85438972162741,0.8831908831908832
nivolumab,6.925053533190578,0.8831908831908832
nivolumab,6.995717344753747,0.8831908831908832
nivolumab,7.0663811563169165,0.8831908831908832
nivolumab,7.137044967880086,0.8831908831908832
nivolumab,7.843683083511777,0.8831908831908832
nivolumab,7.914346895074947,0.8831908831908832
nivolumab,7.985010706638115,0.8831908831908832
nivolumab,8.055674518201284,0.8831908831908832
nivolumab,8.126338329764454,0.8831908831908832
nivolumab,8.197002141327623,0.8831908831908832
nivolumab,8.267665952890793,0.8831908831908832
nivolumab,8.338329764453961,0.8831908831908832
nivolumab,8.40899357601713,0.8831908831908832
nivolumab,8.4796573875803,0.8831908831908832
nivolumab,8.55032119914347,0.8831908831908832
nivolumab,8.620985010706637,0.8831908831908832
nivolumab,9.044967880085654,0.8774928774928775
nivolumab,9.115631691648822,0.8774928774928775
nivolumab,9.18629550321199,0.8746438746438746
nivolumab,9.25695931477516,0.8717948717948718
nivolumab,9.327623126338331,0.8717948717948718
nivolumab,9.892933618843683,0.849002849002849
nivolumab,9.963597430406852,0.849002849002849
nivolumab,10.034261241970022,0.849002849002849
nivolumab,10.10492505353319,0.849002849002849
nivolumab,10.17558886509636,0.849002849002849
nivolumab,10.740899357601714,0.8176638176638177
nivolumab,10.81156316916488,0.8148148148148149
nivolumab,10.882226980728051,0.8148148148148149
nivolumab,10.952890792291221,0.8148148148148149
nivolumab,11.023554603854391,0.8148148148148149
nivolumab,11.094218415417558,0.8148148148148149
nivolumab,11.164882226980728,0.8148148148148149
nivolumab,11.235546038543898,0.8148148148148149
nivolumab,11.306209850107066,0.8148148148148149
nivolumab,12.578158458244111,0.7720797720797721
nivolumab,12.648822269807281,0.7692307692307692
nivolumab,12.71948608137045,0.7692307692307692
nivolumab,12.790149892933618,0.7692307692307692
nivolumab,12.860813704496788,0.7692307692307692
nivolumab,13.284796573875802,0.7521367521367521
nivolumab,13.355460385438972,0.7521367521367521
nivolumab,13.426124197002142,0.7521367521367521
nivolumab,14.203426124197001,0.7037037037037037
nivolumab,14.274089935760172,0.7037037037037037
nivolumab,14.34475374732334,0.7037037037037037
